duration,campaign,poutcome
327,2,unknown
241,1,unknown
327,1,unknown
380,1,unknown
416,1,unknown
645,1,unknown
342,3,other
301,1,unknown
169,1,success
750,2,other
427,3,unknown
652,2,unknown
766,3,success
227,2,unknown
230,1,unknown
502,1,success
567,2,unknown
501,1,unknown
712,2,unknown
259,1,other
633,1,success
675,2,unknown
384,2,unknown
193,1,failure
267,1,failure
218,1,unknown
447,1,unknown
597,1,unknown
963,1,success
301,3,success
417,1,success
1076,3,success
251,4,unknown
592,1,success
322,11,unknown
545,2,failure
532,3,unknown
367,1,unknown
297,4,other
214,3,success
1046,3,success
237,5,unknown
458,3,failure
922,4,unknown
781,3,success
347,2,unknown
949,3,unknown
364,3,unknown
815,6,failure
742,4,unknown
268,3,unknown
716,3,failure
365,4,unknown
475,7,unknown
617,2,unknown
1091,3,unknown
1063,5,unknown
267,6,unknown
340,8,unknown
429,4,failure
331,5,unknown
841,4,unknown
673,6,success
762,3,unknown
895,1,unknown
863,1,success
525,1,unknown
1090,1,unknown
838,1,unknown
811,2,unknown
568,1,failure
955,2,unknown
788,1,unknown
894,1,unknown
725,3,unknown
670,2,failure
862,3,other
653,1,success
488,1,unknown
767,1,unknown
848,1,failure
530,1,unknown
984,1,failure
611,1,failure
1205,1,unknown
837,1,unknown
839,2,success
519,2,failure
687,2,failure
540,1,unknown
754,1,unknown
554,2,unknown
396,3,unknown
765,1,failure
1489,3,unknown
1347,2,failure
1074,4,failure
667,2,unknown
686,2,unknown
923,1,unknown
457,1,unknown
757,2,failure
1046,1,unknown
855,2,failure
542,1,unknown
609,1,success
574,1,unknown
983,4,unknown
661,1,other
623,1,unknown
476,1,other
957,2,unknown
347,2,failure
1030,1,success
895,2,failure
798,2,unknown
1391,2,unknown
1516,2,other
787,3,failure
877,3,unknown
553,3,other
1135,3,failure
882,2,unknown
878,3,failure
491,2,failure
763,1,unknown
704,1,failure
501,2,unknown
606,3,unknown
579,2,success
1080,1,unknown
308,3,unknown
662,1,success
568,1,unknown
1448,2,unknown
728,1,unknown
398,2,unknown
685,2,other
479,2,failure
682,3,failure
423,1,unknown
657,1,unknown
1038,1,failure
1514,1,failure
733,2,unknown
666,1,unknown
1017,1,unknown
610,2,unknown
608,3,unknown
475,1,failure
1232,2,unknown
819,2,unknown
877,7,other
911,3,unknown
365,2,unknown
882,1,unknown
515,1,failure
1203,1,failure
560,1,unknown
703,4,unknown
690,1,unknown
1272,1,unknown
1062,3,other
826,1,unknown
590,1,other
918,1,unknown
1182,1,failure
454,2,failure
725,1,unknown
309,1,success
549,1,success
844,1,unknown
409,1,other
1531,1,unknown
1063,2,success
829,7,unknown
289,2,unknown
637,3,other
609,1,unknown
614,3,unknown
398,6,unknown
750,2,unknown
775,3,unknown
528,5,unknown
556,2,success
737,3,unknown
477,3,unknown
863,3,unknown
774,2,failure
1073,1,unknown
610,1,unknown
850,1,unknown
659,1,unknown
570,1,unknown
516,1,unknown
585,1,unknown
606,1,unknown
590,1,unknown
902,1,unknown
669,1,failure
394,3,unknown
302,1,success
333,1,unknown
951,3,failure
562,1,unknown
734,2,unknown
568,1,unknown
747,2,failure
716,1,unknown
1101,1,unknown
394,1,unknown
1207,2,unknown
674,1,unknown
622,3,unknown
314,2,unknown
809,1,failure
829,1,failure
937,3,unknown
1975,5,unknown
1119,2,unknown
698,2,failure
649,2,unknown
531,2,unknown
1279,3,unknown
873,3,failure
440,2,unknown
689,2,unknown
722,2,success
533,1,other
558,1,unknown
667,1,unknown
717,1,unknown
590,5,other
745,1,failure
854,2,failure
646,5,unknown
345,1,unknown
456,1,failure
680,1,success
578,1,unknown
633,1,other
307,1,failure
607,3,unknown
874,1,failure
492,1,failure
563,1,unknown
1020,1,unknown
1723,1,success
406,2,unknown
691,1,unknown
1129,1,unknown
191,1,failure
224,4,unknown
616,2,unknown
668,2,unknown
479,1,success
888,3,unknown
1060,2,unknown
566,2,unknown
959,3,other
1094,2,unknown
884,3,failure
460,2,unknown
604,4,other
629,4,unknown
647,4,unknown
676,3,unknown
153,2,unknown
667,3,other
670,4,failure
655,2,unknown
311,1,failure
760,1,unknown
619,1,failure
1190,2,other
859,1,unknown
899,1,unknown
536,1,other
669,1,failure
326,5,failure
901,1,unknown
744,1,unknown
485,1,other
552,1,failure
416,1,unknown
637,1,unknown
523,2,other
285,5,unknown
730,5,unknown
536,2,unknown
792,2,failure
576,4,failure
693,5,failure
1015,1,unknown
663,1,unknown
437,3,other
562,2,unknown
585,1,unknown
659,1,unknown
532,3,unknown
837,1,unknown
832,1,failure
830,1,failure
317,1,unknown
611,5,unknown
432,1,failure
858,3,unknown
1012,3,unknown
611,2,unknown
885,3,other
1111,5,unknown
1357,4,failure
709,5,unknown
406,4,other
1002,4,unknown
880,4,unknown
655,3,failure
415,4,failure
1871,4,unknown
462,4,unknown
1313,7,failure
722,4,unknown
1032,2,unknown
536,2,failure
473,3,unknown
906,2,failure
347,1,unknown
442,1,failure
827,1,unknown
903,4,unknown
1340,1,unknown
487,1,unknown
666,1,success
351,1,unknown
357,1,unknown
420,2,unknown
391,1,unknown
565,1,unknown
431,1,unknown
373,1,unknown
616,1,success
504,1,unknown
1008,1,success
525,1,unknown
1063,1,unknown
178,1,unknown
525,1,unknown
442,1,unknown
618,1,failure
727,2,unknown
801,5,failure
827,2,unknown
1027,2,unknown
732,2,failure
542,2,unknown
1057,6,other
256,2,unknown
638,2,unknown
1173,3,success
1359,3,failure
390,5,unknown
642,3,success
639,2,unknown
582,1,success
354,1,unknown
796,1,failure
186,1,unknown
298,1,failure
431,1,unknown
449,1,unknown
271,1,success
271,1,failure
554,2,unknown
223,1,success
182,2,unknown
460,1,success
198,1,success
148,2,unknown
293,2,unknown
545,2,success
231,2,unknown
970,2,other
685,1,other
282,1,success
464,1,failure
124,1,unknown
421,1,unknown
678,2,unknown
867,1,unknown
269,1,failure
915,2,unknown
612,7,unknown
288,1,success
1064,1,unknown
213,4,unknown
226,1,unknown
377,1,unknown
158,2,unknown
262,2,other
117,2,failure
214,1,other
315,1,unknown
242,2,unknown
414,2,failure
601,2,failure
133,1,success
1078,1,other
640,1,unknown
482,1,unknown
91,1,other
176,1,unknown
165,1,failure
208,2,other
1346,1,unknown
390,1,unknown
445,1,unknown
226,2,unknown
396,3,unknown
208,2,success
253,1,unknown
185,1,unknown
229,3,unknown
189,2,unknown
439,1,success
242,1,success
145,1,unknown
155,3,unknown
122,2,unknown
776,3,success
329,1,other
367,2,unknown
412,1,unknown
165,1,unknown
223,3,failure
311,2,unknown
513,9,unknown
324,3,success
295,1,unknown
264,1,unknown
377,1,unknown
205,1,success
287,1,unknown
263,1,unknown
166,2,unknown
327,1,unknown
69,1,failure
326,1,unknown
1460,1,unknown
1048,1,unknown
781,1,unknown
335,2,unknown
412,2,unknown
177,2,unknown
251,1,success
339,1,unknown
174,1,success
114,1,other
192,1,unknown
215,2,unknown
235,1,unknown
1087,1,unknown
253,1,unknown
1144,2,unknown
220,1,other
314,1,unknown
163,2,success
479,1,unknown
395,1,unknown
350,1,unknown
199,1,success
294,1,unknown
690,1,unknown
596,1,unknown
169,1,unknown
195,1,unknown
103,1,success
417,1,unknown
160,2,unknown
270,1,unknown
271,2,success
712,1,failure
74,1,success
84,1,unknown
261,2,unknown
245,1,unknown
263,1,failure
310,1,other
482,2,unknown
924,2,success
253,2,unknown
192,1,unknown
181,3,failure
250,2,unknown
163,1,failure
541,3,unknown
262,2,success
206,4,unknown
115,2,success
592,4,unknown
437,1,unknown
313,2,unknown
705,1,failure
198,1,unknown
321,1,unknown
296,4,unknown
411,1,unknown
593,1,unknown
165,1,unknown
224,2,unknown
340,1,failure
591,2,unknown
385,2,success
238,3,unknown
170,1,unknown
539,1,unknown
300,2,success
200,1,unknown
699,1,failure
837,1,unknown
725,2,success
1076,2,other
187,1,other
510,3,unknown
328,2,success
262,2,unknown
207,1,unknown
449,1,unknown
182,1,unknown
224,1,unknown
400,1,unknown
217,1,unknown
160,1,unknown
352,2,failure
787,1,unknown
323,1,other
160,1,other
194,1,unknown
96,2,success
94,2,unknown
136,1,unknown
81,2,failure
147,1,failure
121,4,unknown
89,2,unknown
1161,1,success
124,2,unknown
282,3,failure
592,3,failure
397,1,unknown
324,1,success
275,1,unknown
199,1,success
255,1,unknown
462,1,unknown
302,1,unknown
149,1,success
191,1,unknown
1543,1,unknown
207,1,unknown
493,2,unknown
509,1,unknown
657,1,unknown
159,2,unknown
522,3,unknown
207,2,success
577,3,unknown
366,1,unknown
201,2,unknown
548,2,unknown
438,2,unknown
126,2,success
244,7,unknown
157,2,unknown
107,3,unknown
138,3,unknown
458,6,unknown
301,3,unknown
243,4,unknown
234,2,success
993,4,success
529,2,unknown
221,7,unknown
126,6,unknown
95,7,failure
491,2,other
532,2,other
95,1,unknown
351,6,unknown
372,1,unknown
288,1,unknown
415,1,success
382,2,unknown
257,1,unknown
181,2,unknown
284,1,unknown
220,1,other
188,1,unknown
155,1,failure
322,1,success
89,2,unknown
173,1,unknown
129,1,unknown
136,2,unknown
263,2,unknown
245,2,unknown
162,3,unknown
813,4,unknown
235,3,unknown
259,2,unknown
270,2,failure
280,6,other
293,5,failure
295,3,unknown
883,1,failure
269,1,success
983,1,unknown
459,1,failure
586,1,unknown
128,1,unknown
157,1,unknown
224,1,unknown
377,1,unknown
571,2,unknown
140,3,unknown
260,2,success
260,2,unknown
342,2,unknown
275,1,unknown
356,1,unknown
363,1,unknown
218,1,unknown
367,1,unknown
566,1,success
711,1,failure
396,1,unknown
940,1,success
478,2,unknown
503,2,success
135,2,failure
272,1,unknown
176,1,unknown
247,2,unknown
353,2,unknown
203,1,unknown
264,1,success
446,1,unknown
175,1,unknown
1007,6,unknown
409,2,unknown
438,2,other
257,1,unknown
308,2,unknown
270,3,unknown
227,2,unknown
316,4,unknown
429,1,unknown
371,1,unknown
297,1,unknown
284,1,unknown
682,2,success
180,2,unknown
376,1,unknown
224,1,unknown
370,1,failure
495,2,unknown
876,1,unknown
388,1,unknown
167,1,failure
361,1,failure
341,1,failure
1006,2,unknown
896,2,unknown
340,1,other
349,1,unknown
576,1,unknown
315,2,unknown
153,1,unknown
97,3,unknown
253,2,unknown
104,2,unknown
336,4,unknown
169,2,unknown
323,2,other
125,2,unknown
139,5,unknown
332,2,failure
486,5,unknown
576,1,success
849,1,unknown
218,1,unknown
642,1,unknown
185,1,unknown
600,1,unknown
505,1,success
249,1,unknown
173,1,success
120,2,success
409,4,unknown
1019,2,success
475,2,success
211,1,unknown
389,1,success
414,1,unknown
277,1,unknown
254,1,unknown
253,1,success
179,2,other
385,2,failure
150,1,success
270,2,unknown
355,1,unknown
131,2,success
1452,1,failure
256,1,unknown
254,2,unknown
550,1,unknown
345,2,unknown
342,1,unknown
206,2,unknown
324,1,unknown
79,1,failure
714,1,unknown
255,1,unknown
147,2,unknown
273,1,failure
530,2,unknown
456,1,unknown
155,1,success
262,1,success
166,1,other
215,1,failure
221,1,success
130,1,unknown
353,2,unknown
212,1,unknown
217,1,success
231,3,unknown
167,1,unknown
559,1,other
252,1,success
235,1,failure
290,1,unknown
294,3,success
265,1,success
704,2,unknown
176,2,failure
651,1,unknown
167,1,failure
408,1,unknown
254,1,unknown
140,1,unknown
229,2,success
315,2,unknown
149,1,failure
349,1,failure
1244,1,unknown
221,1,success
175,2,failure
206,1,failure
589,2,unknown
182,1,success
449,1,unknown
582,1,unknown
1336,2,unknown
239,2,failure
641,1,unknown
178,2,unknown
1064,1,unknown
147,2,failure
398,4,failure
307,1,unknown
267,1,unknown
810,3,failure
306,1,failure
338,2,success
188,3,success
255,2,success
293,1,success
289,2,unknown
562,2,unknown
489,5,unknown
784,3,failure
414,1,unknown
148,2,unknown
315,2,success
399,1,failure
234,1,unknown
496,2,unknown
293,2,success
227,2,failure
204,3,failure
738,1,unknown
320,2,success
393,2,success
479,1,unknown
284,3,unknown
354,3,unknown
640,2,success
156,2,unknown
225,1,unknown
209,2,success
436,1,success
326,3,unknown
137,1,success
185,1,unknown
125,1,unknown
94,4,unknown
276,2,unknown
201,1,unknown
391,3,failure
190,3,failure
498,2,failure
880,3,other
260,3,other
308,1,success
348,1,unknown
199,1,unknown
286,1,unknown
220,1,unknown
343,2,failure
711,1,unknown
606,1,success
156,1,failure
205,1,unknown
215,1,failure
161,1,failure
148,1,failure
216,1,unknown
193,1,success
532,1,failure
441,1,unknown
574,1,success
225,2,unknown
335,1,unknown
240,2,other
164,1,unknown
634,1,unknown
232,3,unknown
145,1,success
195,1,other
338,1,unknown
267,1,unknown
474,1,unknown
217,1,failure
195,1,unknown
184,1,unknown
273,1,success
228,4,other
216,3,success
374,1,unknown
273,1,other
276,1,unknown
531,2,success
116,1,unknown
126,1,success
343,2,success
534,3,unknown
744,1,success
438,1,success
130,2,success
467,2,other
232,2,unknown
511,1,failure
192,1,success
479,1,unknown
412,2,unknown
242,6,success
291,2,success
128,3,unknown
314,1,unknown
323,1,unknown
189,1,unknown
186,1,unknown
624,1,unknown
257,1,failure
700,4,failure
157,2,other
259,3,success
212,1,unknown
445,3,unknown
398,2,failure
81,1,success
162,2,unknown
207,3,other
622,1,unknown
173,1,other
370,1,success
261,1,unknown
155,2,failure
207,8,failure
160,3,failure
473,2,success
186,3,success
267,1,failure
470,1,failure
219,1,failure
265,2,success
120,1,success
212,1,unknown
82,1,unknown
181,1,failure
378,2,success
140,2,unknown
233,2,unknown
121,3,other
260,1,success
365,1,success
331,1,other
733,1,success
316,3,unknown
328,2,success
730,1,failure
879,1,unknown
230,1,success
770,3,unknown
563,1,other
569,4,unknown
281,3,success
350,1,success
219,1,unknown
211,1,failure
587,1,unknown
351,1,success
231,1,success
293,1,unknown
495,1,success
206,1,unknown
169,1,unknown
165,1,success
445,2,unknown
260,1,success
137,1,unknown
519,1,failure
140,1,unknown
400,2,success
376,2,unknown
298,3,unknown
475,5,unknown
276,1,failure
394,1,unknown
234,1,failure
408,1,unknown
345,1,unknown
397,1,unknown
344,1,failure
344,1,unknown
278,2,failure
259,2,success
84,3,unknown
230,3,unknown
260,3,success
212,1,unknown
285,1,unknown
91,1,other
210,1,unknown
108,2,failure
106,2,unknown
240,2,other
658,4,other
290,2,unknown
335,4,unknown
185,2,unknown
961,5,unknown
170,1,failure
722,1,unknown
215,1,unknown
107,2,success
173,2,failure
89,2,success
875,1,unknown
126,2,other
91,1,success
106,1,success
925,1,success
1702,3,success
152,1,success
292,1,unknown
387,1,unknown
543,1,unknown
890,5,unknown
267,2,failure
1104,2,other
773,1,success
83,1,success
173,1,success
239,1,success
369,1,unknown
299,1,success
261,1,unknown
692,1,unknown
210,1,unknown
299,2,unknown
341,3,success
316,1,other
117,1,success
992,2,unknown
194,1,success
238,1,success
101,1,unknown
137,1,failure
502,1,other
194,2,success
849,2,success
215,1,unknown
144,1,unknown
728,1,unknown
296,3,unknown
201,1,failure
290,1,failure
335,1,unknown
147,1,other
234,2,success
153,1,success
611,2,success
266,3,success
261,1,success
511,3,failure
138,1,unknown
180,1,unknown
146,1,unknown
411,2,unknown
79,2,unknown
1226,2,unknown
221,1,success
210,1,success
301,2,unknown
204,2,failure
1003,3,unknown
958,1,unknown
290,2,unknown
441,5,failure
244,1,success
485,3,failure
457,2,unknown
166,3,success
570,1,failure
115,1,failure
186,1,failure
847,1,success
154,2,failure
258,1,unknown
170,1,success
154,2,unknown
434,1,failure
156,1,unknown
324,1,failure
717,2,unknown
136,2,unknown
131,1,unknown
98,1,unknown
385,2,unknown
233,2,success
328,1,unknown
148,2,success
513,1,unknown
373,1,unknown
213,1,unknown
349,1,success
595,2,success
427,1,unknown
676,2,failure
192,3,success
828,1,failure
825,1,success
467,2,success
512,2,success
749,1,unknown
135,1,unknown
307,1,success
287,1,unknown
107,2,unknown
252,2,unknown
249,2,failure
360,5,unknown
257,1,other
313,3,unknown
127,3,failure
277,1,success
133,1,success
247,1,success
504,1,success
1002,4,unknown
306,3,success
260,2,other
344,1,success
336,2,failure
270,3,success
130,1,failure
210,1,unknown
149,1,unknown
476,1,success
255,4,failure
438,1,failure
221,2,success
281,1,failure
257,2,success
282,2,unknown
355,1,failure
131,1,unknown
143,1,success
207,1,unknown
96,1,failure
297,1,failure
424,1,failure
137,1,unknown
759,2,unknown
624,1,unknown
298,1,other
255,3,success
418,2,unknown
146,2,other
149,1,unknown
509,1,unknown
371,1,unknown
501,1,unknown
524,3,failure
207,1,success
164,2,unknown
139,1,unknown
164,1,unknown
142,1,unknown
209,1,unknown
1707,2,unknown
189,3,unknown
251,2,unknown
401,1,unknown
215,3,success
106,2,failure
215,2,other
124,1,unknown
746,2,other
377,1,other
424,2,success
279,1,failure
445,1,unknown
212,2,unknown
217,1,unknown
640,1,unknown
144,1,unknown
480,1,unknown
196,2,unknown
294,1,failure
257,3,unknown
368,2,unknown
416,2,unknown
182,1,failure
188,1,success
162,2,unknown
46,3,unknown
1233,1,failure
149,1,unknown
566,1,failure
412,1,unknown
537,1,unknown
217,1,failure
181,4,success
358,1,unknown
284,2,failure
383,1,unknown
358,1,failure
464,5,other
455,2,other
368,2,success
178,1,unknown
262,1,success
118,1,unknown
165,1,success
98,1,failure
201,1,unknown
696,2,failure
263,1,failure
193,2,unknown
147,1,success
266,2,failure
301,2,success
293,3,failure
213,1,other
269,2,unknown
166,1,success
69,3,unknown
199,1,unknown
131,1,failure
229,2,success
166,3,success
244,2,unknown
172,1,success
513,1,success
71,1,success
90,3,success
227,3,success
253,1,failure
226,1,other
110,1,failure
126,1,failure
104,1,other
226,1,unknown
89,1,success
169,1,success
134,1,unknown
893,7,unknown
192,2,failure
707,2,success
627,2,success
411,4,other
122,1,success
135,1,other
186,2,success
226,1,success
210,1,success
495,1,success
167,1,success
259,1,failure
239,2,success
381,1,unknown
193,1,success
271,2,success
256,2,failure
130,1,failure
295,1,success
301,1,failure
167,1,unknown
183,1,success
432,5,unknown
250,1,unknown
175,1,success
380,1,failure
445,2,failure
984,5,unknown
1248,2,failure
85,1,unknown
209,1,failure
134,2,success
747,2,unknown
135,1,unknown
393,4,other
255,1,unknown
372,1,unknown
234,1,unknown
349,2,success
487,1,failure
208,1,success
414,1,failure
541,1,unknown
160,1,unknown
1628,2,success
260,5,success
357,1,other
310,1,unknown
346,1,unknown
415,1,failure
244,2,success
284,1,failure
154,1,failure
155,1,success
352,1,unknown
472,1,unknown
350,1,success
705,2,unknown
271,2,unknown
208,2,unknown
