duration,campaign,poutcome,deposit_num
170,3,unknown,1
269,3,unknown,1
115,1,unknown,1
96,2,unknown,1
278,8,unknown,1
411,2,unknown,1
117,2,unknown,1
475,1,unknown,1
95,2,failure,1
515,1,unknown,1
300,1,unknown,1
342,1,unknown,1
243,3,other,1
234,2,unknown,1
271,2,unknown,1
180,2,unknown,1
1081,2,unknown,1
163,2,unknown,1
237,3,unknown,1
158,2,unknown,1
351,3,unknown,1
1176,1,unknown,1
1196,1,unknown,1
165,2,unknown,1
387,2,unknown,1
739,2,unknown,1
243,3,unknown,1
313,3,unknown,1
1164,1,unknown,1
397,2,unknown,1
268,1,unknown,1
707,1,failure,1
117,1,unknown,1
939,1,unknown,1
296,1,failure,1
1203,2,failure,1
475,6,failure,1
583,2,failure,1
158,1,unknown,1
180,1,unknown,1
635,1,unknown,1
1353,2,success,1
740,3,unknown,1
465,4,unknown,1
148,1,unknown,1
721,4,unknown,1
299,1,unknown,1
104,2,unknown,1
327,1,unknown,1
952,1,other,1
903,1,unknown,1
1134,1,unknown,1
1032,3,failure,1
150,1,failure,1
236,1,unknown,1
245,1,unknown,1
321,1,unknown,1
209,1,unknown,1
1190,1,other,1
104,5,unknown,1
108,2,unknown,1
143,2,unknown,1
105,4,other,1
274,3,unknown,1
1665,3,unknown,1
548,2,unknown,1
1691,2,failure,1
142,4,unknown,1
350,2,unknown,1
743,1,unknown,1
592,4,failure,1
448,2,failure,1
214,1,unknown,1
179,1,unknown,1
233,1,unknown,1
245,3,unknown,1
152,2,unknown,1
317,5,unknown,1
1042,2,other,1
348,3,failure,1
1036,1,unknown,1
1091,2,unknown,1
1006,2,unknown,1
384,2,unknown,1
407,1,unknown,1
709,1,unknown,1
1022,2,unknown,1
1101,2,unknown,1
1232,3,other,1
342,1,unknown,1
535,3,failure,1
142,1,unknown,1
344,1,failure,1
125,1,unknown,1
850,2,unknown,1
1073,1,unknown,1
1594,1,failure,1
450,1,unknown,1
133,2,unknown,1
168,1,unknown,1
324,1,unknown,1
161,1,unknown,1
496,1,unknown,1
111,1,unknown,1
107,3,unknown,1
207,2,unknown,1
223,2,unknown,1
165,2,failure,1
82,1,unknown,1
903,2,failure,1
282,2,unknown,1
110,1,unknown,1
1217,3,unknown,1
389,2,unknown,1
171,1,unknown,1
668,1,unknown,1
170,3,unknown,1
953,1,unknown,1
1038,2,unknown,1
139,5,failure,1
264,2,unknown,1
838,3,unknown,1
144,4,unknown,1
78,2,unknown,1
648,1,other,1
251,2,other,1
334,2,unknown,1
583,1,success,1
1579,1,failure,1
443,1,unknown,1
495,1,unknown,1
1366,1,unknown,1
298,4,unknown,1
1174,1,other,1
165,3,unknown,1
1463,2,unknown,1
667,1,unknown,1
127,1,unknown,1
453,1,unknown,1
700,5,unknown,1
901,2,unknown,1
1365,2,failure,1
299,2,unknown,1
161,1,unknown,1
944,1,failure,1
551,2,unknown,1
1156,1,failure,1
678,1,unknown,1
709,1,unknown,1
1017,1,other,1
1095,1,success,1
452,3,unknown,1
952,1,failure,1
997,1,unknown,1
882,3,unknown,1
875,2,unknown,1
526,1,other,1
594,1,unknown,1
404,1,failure,1
367,3,failure,1
1080,1,unknown,1
712,1,failure,1
108,1,unknown,1
170,5,unknown,1
378,1,unknown,1
949,2,other,1
394,2,unknown,1
320,3,success,1
547,2,unknown,1
314,2,unknown,1
438,1,unknown,1
1332,2,unknown,1
1202,3,unknown,1
1112,3,unknown,1
227,5,unknown,1
860,1,unknown,1
1550,1,unknown,1
670,4,success,1
133,1,unknown,1
712,4,unknown,1
194,1,unknown,1
216,2,unknown,1
586,1,unknown,1
392,1,unknown,1
691,1,unknown,1
567,1,unknown,1
904,2,unknown,1
325,1,unknown,1
205,1,failure,1
76,1,unknown,1
148,1,unknown,1
97,1,unknown,1
185,1,unknown,1
112,1,unknown,1
241,1,unknown,1
163,1,unknown,1
345,1,unknown,1
163,1,unknown,1
267,2,unknown,1
114,2,unknown,1
1817,3,unknown,1
120,1,unknown,1
121,1,unknown,1
1272,2,unknown,1
1333,5,unknown,1
943,3,unknown,1
146,4,unknown,1
333,3,unknown,1
110,2,unknown,1
274,1,unknown,1
1348,4,unknown,1
207,17,unknown,1
396,3,unknown,1
100,1,unknown,1
164,1,unknown,1
211,1,unknown,1
243,1,unknown,1
464,4,unknown,1
149,2,unknown,1
158,2,success,1
137,2,unknown,1
278,3,unknown,1
379,5,unknown,1
204,1,unknown,1
65,2,unknown,1
341,2,unknown,1
621,1,unknown,1
219,1,unknown,1
315,1,unknown,1
104,1,failure,1
145,1,unknown,1
229,1,unknown,1
240,1,unknown,1
416,1,unknown,1
307,1,failure,1
232,4,unknown,1
124,2,other,1
107,2,unknown,1
1288,3,unknown,1
545,1,unknown,1
229,2,unknown,1
93,3,unknown,1
266,5,unknown,1
242,5,failure,1
172,1,unknown,1
413,3,unknown,1
163,1,unknown,1
206,1,unknown,1
522,4,unknown,1
159,4,unknown,1
116,4,unknown,1
113,1,unknown,1
158,1,unknown,1
203,4,unknown,1
235,2,unknown,1
160,1,unknown,1
227,1,failure,1
202,5,failure,1
388,3,unknown,1
124,1,unknown,1
497,1,unknown,1
148,1,unknown,1
444,1,unknown,1
89,8,unknown,1
507,3,other,1
636,2,unknown,1
961,2,failure,1
375,1,unknown,1
510,1,unknown,1
587,1,unknown,1
571,1,unknown,1
244,1,unknown,1
400,1,unknown,1
701,1,success,1
968,1,failure,1
381,1,failure,1
571,1,unknown,1
239,1,unknown,1
195,1,success,1
224,1,unknown,1
739,1,unknown,1
720,1,unknown,1
412,1,success,1
208,1,success,1
871,1,unknown,1
297,1,success,1
231,1,unknown,1
365,1,success,1
512,1,unknown,1
281,1,unknown,1
335,1,unknown,1
815,1,other,1
354,1,success,1
347,1,unknown,1
271,1,success,1
383,1,unknown,1
368,1,unknown,1
1277,1,other,1
354,1,success,1
841,1,failure,1
381,1,other,1
390,1,unknown,1
465,1,unknown,1
900,2,failure,1
779,2,unknown,1
246,2,unknown,1
554,1,success,1
200,1,other,1
442,1,unknown,1
237,1,unknown,1
687,1,success,1
439,1,unknown,1
565,1,failure,1
244,1,unknown,1
400,1,failure,1
800,1,unknown,1
482,1,failure,1
316,1,failure,1
526,2,failure,1
284,3,success,1
423,2,unknown,1
209,1,unknown,1
457,1,success,1
268,3,unknown,1
354,1,unknown,1
309,1,unknown,1
439,2,unknown,1
616,1,unknown,1
278,1,unknown,1
437,1,success,1
532,1,unknown,1
917,1,unknown,1
242,1,success,1
430,1,unknown,1
483,1,success,1
306,2,unknown,1
325,1,unknown,1
551,1,unknown,1
458,1,unknown,1
387,3,success,1
352,1,unknown,1
359,1,unknown,1
260,1,unknown,1
780,1,unknown,1
580,2,success,1
258,1,success,1
376,1,unknown,1
615,1,unknown,1
555,2,unknown,1
951,1,unknown,1
664,2,unknown,1
970,1,failure,1
618,2,unknown,1
774,2,failure,1
175,1,unknown,1
861,2,unknown,1
327,2,unknown,1
241,1,unknown,1
327,1,unknown,1
380,1,unknown,1
416,1,unknown,1
645,1,unknown,1
342,3,other,1
301,1,unknown,1
169,1,success,1
750,2,other,1
427,3,unknown,1
652,2,unknown,1
766,3,success,1
227,2,unknown,1
230,1,unknown,1
502,1,success,1
567,2,unknown,1
501,1,unknown,1
712,2,unknown,1
259,1,other,1
633,1,success,1
675,2,unknown,1
384,2,unknown,1
193,1,failure,1
267,1,failure,1
218,1,unknown,1
447,1,unknown,1
597,1,unknown,1
963,1,success,1
301,3,success,1
417,1,success,1
1076,3,success,1
251,4,unknown,1
592,1,success,1
322,11,unknown,1
545,2,failure,1
532,3,unknown,1
367,1,unknown,1
297,4,other,1
214,3,success,1
1046,3,success,1
237,5,unknown,1
458,3,failure,1
922,4,unknown,1
781,3,success,1
347,2,unknown,1
949,3,unknown,1
364,3,unknown,1
815,6,failure,1
742,4,unknown,1
268,3,unknown,1
716,3,failure,1
365,4,unknown,1
475,7,unknown,1
617,2,unknown,1
1091,3,unknown,1
1063,5,unknown,1
267,6,unknown,1
340,8,unknown,1
429,4,failure,1
331,5,unknown,1
841,4,unknown,1
673,6,success,1
762,3,unknown,1
895,1,unknown,1
863,1,success,1
525,1,unknown,1
1090,1,unknown,1
838,1,unknown,1
811,2,unknown,1
568,1,failure,1
955,2,unknown,1
788,1,unknown,1
894,1,unknown,1
725,3,unknown,1
670,2,failure,1
862,3,other,1
653,1,success,1
488,1,unknown,1
767,1,unknown,1
848,1,failure,1
530,1,unknown,1
984,1,failure,1
611,1,failure,1
1205,1,unknown,1
837,1,unknown,1
839,2,success,1
519,2,failure,1
687,2,failure,1
540,1,unknown,1
754,1,unknown,1
554,2,unknown,1
396,3,unknown,1
765,1,failure,1
1489,3,unknown,1
1347,2,failure,1
1074,4,failure,1
667,2,unknown,1
686,2,unknown,1
923,1,unknown,1
457,1,unknown,1
757,2,failure,1
1046,1,unknown,1
855,2,failure,1
542,1,unknown,1
609,1,success,1
574,1,unknown,1
983,4,unknown,1
661,1,other,1
623,1,unknown,1
476,1,other,1
957,2,unknown,1
347,2,failure,1
1030,1,success,1
895,2,failure,1
798,2,unknown,1
1391,2,unknown,1
1516,2,other,1
787,3,failure,1
877,3,unknown,1
553,3,other,1
1135,3,failure,1
882,2,unknown,1
878,3,failure,1
491,2,failure,1
763,1,unknown,1
704,1,failure,1
501,2,unknown,1
606,3,unknown,1
579,2,success,1
1080,1,unknown,1
308,3,unknown,1
662,1,success,1
568,1,unknown,1
1448,2,unknown,1
728,1,unknown,1
398,2,unknown,1
685,2,other,1
479,2,failure,1
682,3,failure,1
423,1,unknown,1
657,1,unknown,1
1038,1,failure,1
1514,1,failure,1
733,2,unknown,1
666,1,unknown,1
1017,1,unknown,1
610,2,unknown,1
608,3,unknown,1
475,1,failure,1
1232,2,unknown,1
819,2,unknown,1
877,7,other,1
911,3,unknown,1
365,2,unknown,1
882,1,unknown,1
515,1,failure,1
1203,1,failure,1
560,1,unknown,1
703,4,unknown,1
690,1,unknown,1
1272,1,unknown,1
1062,3,other,1
826,1,unknown,1
590,1,other,1
918,1,unknown,1
1182,1,failure,1
454,2,failure,1
725,1,unknown,1
309,1,success,1
549,1,success,1
844,1,unknown,1
409,1,other,1
1531,1,unknown,1
1063,2,success,1
829,7,unknown,1
289,2,unknown,1
637,3,other,1
609,1,unknown,1
614,3,unknown,1
398,6,unknown,1
750,2,unknown,1
775,3,unknown,1
528,5,unknown,1
556,2,success,1
737,3,unknown,1
477,3,unknown,1
863,3,unknown,1
774,2,failure,1
1073,1,unknown,1
610,1,unknown,1
850,1,unknown,1
659,1,unknown,1
570,1,unknown,1
516,1,unknown,1
585,1,unknown,1
606,1,unknown,1
590,1,unknown,1
902,1,unknown,1
669,1,failure,1
394,3,unknown,1
302,1,success,1
333,1,unknown,1
951,3,failure,1
562,1,unknown,1
734,2,unknown,1
568,1,unknown,1
747,2,failure,1
716,1,unknown,1
1101,1,unknown,1
394,1,unknown,1
1207,2,unknown,1
674,1,unknown,1
622,3,unknown,1
314,2,unknown,1
809,1,failure,1
829,1,failure,1
937,3,unknown,1
1975,5,unknown,1
1119,2,unknown,1
698,2,failure,1
649,2,unknown,1
531,2,unknown,1
1279,3,unknown,1
873,3,failure,1
440,2,unknown,1
689,2,unknown,1
722,2,success,1
533,1,other,1
558,1,unknown,1
667,1,unknown,1
717,1,unknown,1
590,5,other,1
745,1,failure,1
854,2,failure,1
646,5,unknown,1
345,1,unknown,1
456,1,failure,1
680,1,success,1
578,1,unknown,1
633,1,other,1
307,1,failure,1
607,3,unknown,1
874,1,failure,1
492,1,failure,1
563,1,unknown,1
1020,1,unknown,1
1723,1,success,1
406,2,unknown,1
691,1,unknown,1
1129,1,unknown,1
191,1,failure,1
224,4,unknown,1
616,2,unknown,1
668,2,unknown,1
479,1,success,1
888,3,unknown,1
1060,2,unknown,1
566,2,unknown,1
959,3,other,1
1094,2,unknown,1
884,3,failure,1
460,2,unknown,1
604,4,other,1
629,4,unknown,1
647,4,unknown,1
676,3,unknown,1
153,2,unknown,1
667,3,other,1
670,4,failure,1
655,2,unknown,1
311,1,failure,1
760,1,unknown,1
619,1,failure,1
1190,2,other,1
859,1,unknown,1
899,1,unknown,1
536,1,other,1
669,1,failure,1
326,5,failure,1
901,1,unknown,1
744,1,unknown,1
485,1,other,1
552,1,failure,1
416,1,unknown,1
637,1,unknown,1
523,2,other,1
285,5,unknown,1
730,5,unknown,1
536,2,unknown,1
792,2,failure,1
576,4,failure,1
693,5,failure,1
1015,1,unknown,1
663,1,unknown,1
437,3,other,1
562,2,unknown,1
585,1,unknown,1
659,1,unknown,1
532,3,unknown,1
837,1,unknown,1
832,1,failure,1
830,1,failure,1
317,1,unknown,1
611,5,unknown,1
432,1,failure,1
858,3,unknown,1
1012,3,unknown,1
611,2,unknown,1
885,3,other,1
1111,5,unknown,1
1357,4,failure,1
709,5,unknown,1
406,4,other,1
1002,4,unknown,1
880,4,unknown,1
655,3,failure,1
415,4,failure,1
1871,4,unknown,1
462,4,unknown,1
1313,7,failure,1
722,4,unknown,1
1032,2,unknown,1
536,2,failure,1
473,3,unknown,1
906,2,failure,1
347,1,unknown,1
442,1,failure,1
827,1,unknown,1
903,4,unknown,1
1340,1,unknown,1
487,1,unknown,1
666,1,success,1
351,1,unknown,1
357,1,unknown,1
420,2,unknown,1
391,1,unknown,1
565,1,unknown,1
431,1,unknown,1
373,1,unknown,1
616,1,success,1
504,1,unknown,1
1008,1,success,1
525,1,unknown,1
1063,1,unknown,1
178,1,unknown,1
525,1,unknown,1
442,1,unknown,1
618,1,failure,1
727,2,unknown,1
801,5,failure,1
827,2,unknown,1
1027,2,unknown,1
732,2,failure,1
542,2,unknown,1
1057,6,other,1
256,2,unknown,1
638,2,unknown,1
1173,3,success,1
1359,3,failure,1
390,5,unknown,1
642,3,success,1
639,2,unknown,1
582,1,success,1
354,1,unknown,1
796,1,failure,1
186,1,unknown,1
298,1,failure,1
431,1,unknown,1
449,1,unknown,1
271,1,success,1
271,1,failure,1
554,2,unknown,1
223,1,success,1
182,2,unknown,1
460,1,success,1
198,1,success,1
148,2,unknown,1
293,2,unknown,1
545,2,success,1
231,2,unknown,1
970,2,other,1
685,1,other,1
282,1,success,1
464,1,failure,1
124,1,unknown,1
421,1,unknown,1
678,2,unknown,1
867,1,unknown,1
269,1,failure,1
915,2,unknown,1
612,7,unknown,1
288,1,success,1
1064,1,unknown,1
213,4,unknown,1
226,1,unknown,1
377,1,unknown,1
158,2,unknown,1
262,2,other,1
117,2,failure,1
214,1,other,1
315,1,unknown,1
242,2,unknown,1
414,2,failure,1
601,2,failure,1
133,1,success,1
1078,1,other,1
640,1,unknown,1
482,1,unknown,1
91,1,other,1
176,1,unknown,1
165,1,failure,1
208,2,other,1
1346,1,unknown,1
390,1,unknown,1
445,1,unknown,1
226,2,unknown,1
396,3,unknown,1
208,2,success,1
253,1,unknown,1
185,1,unknown,1
229,3,unknown,1
189,2,unknown,1
439,1,success,1
242,1,success,1
145,1,unknown,1
155,3,unknown,1
122,2,unknown,1
776,3,success,1
329,1,other,1
367,2,unknown,1
412,1,unknown,1
165,1,unknown,1
223,3,failure,1
311,2,unknown,1
513,9,unknown,1
324,3,success,1
295,1,unknown,1
264,1,unknown,1
377,1,unknown,1
205,1,success,1
287,1,unknown,1
263,1,unknown,1
166,2,unknown,1
327,1,unknown,1
69,1,failure,1
326,1,unknown,1
1460,1,unknown,1
1048,1,unknown,1
781,1,unknown,1
335,2,unknown,1
412,2,unknown,1
177,2,unknown,1
251,1,success,1
339,1,unknown,1
174,1,success,1
114,1,other,1
192,1,unknown,1
215,2,unknown,1
235,1,unknown,1
1087,1,unknown,1
253,1,unknown,1
1144,2,unknown,1
220,1,other,1
314,1,unknown,1
163,2,success,1
479,1,unknown,1
395,1,unknown,1
350,1,unknown,1
199,1,success,1
294,1,unknown,1
690,1,unknown,1
596,1,unknown,1
169,1,unknown,1
195,1,unknown,1
103,1,success,1
417,1,unknown,1
160,2,unknown,1
270,1,unknown,1
271,2,success,1
712,1,failure,1
74,1,success,1
84,1,unknown,1
261,2,unknown,1
245,1,unknown,1
263,1,failure,1
310,1,other,1
482,2,unknown,1
924,2,success,1
253,2,unknown,1
192,1,unknown,1
181,3,failure,1
250,2,unknown,1
163,1,failure,1
541,3,unknown,1
262,2,success,1
206,4,unknown,1
115,2,success,1
592,4,unknown,1
437,1,unknown,1
313,2,unknown,1
705,1,failure,1
198,1,unknown,1
321,1,unknown,1
296,4,unknown,1
411,1,unknown,1
593,1,unknown,1
165,1,unknown,1
224,2,unknown,1
340,1,failure,1
591,2,unknown,1
385,2,success,1
238,3,unknown,1
170,1,unknown,1
539,1,unknown,1
300,2,success,1
200,1,unknown,1
699,1,failure,1
837,1,unknown,1
725,2,success,1
1076,2,other,1
187,1,other,1
510,3,unknown,1
328,2,success,1
262,2,unknown,1
207,1,unknown,1
449,1,unknown,1
182,1,unknown,1
224,1,unknown,1
400,1,unknown,1
217,1,unknown,1
160,1,unknown,1
352,2,failure,1
787,1,unknown,1
323,1,other,1
160,1,other,1
194,1,unknown,1
96,2,success,1
94,2,unknown,1
136,1,unknown,1
81,2,failure,1
147,1,failure,1
121,4,unknown,1
89,2,unknown,1
1161,1,success,1
124,2,unknown,1
282,3,failure,1
592,3,failure,1
397,1,unknown,1
324,1,success,1
275,1,unknown,1
199,1,success,1
255,1,unknown,1
462,1,unknown,1
302,1,unknown,1
149,1,success,1
191,1,unknown,1
1543,1,unknown,1
207,1,unknown,1
493,2,unknown,1
509,1,unknown,1
657,1,unknown,1
159,2,unknown,1
522,3,unknown,1
207,2,success,1
577,3,unknown,1
366,1,unknown,1
201,2,unknown,1
548,2,unknown,1
438,2,unknown,1
126,2,success,1
244,7,unknown,1
157,2,unknown,1
107,3,unknown,1
138,3,unknown,1
458,6,unknown,1
301,3,unknown,1
243,4,unknown,1
234,2,success,1
993,4,success,1
529,2,unknown,1
221,7,unknown,1
126,6,unknown,1
95,7,failure,1
491,2,other,1
532,2,other,1
95,1,unknown,1
351,6,unknown,1
372,1,unknown,1
288,1,unknown,1
415,1,success,1
382,2,unknown,1
257,1,unknown,1
181,2,unknown,1
284,1,unknown,1
220,1,other,1
188,1,unknown,1
155,1,failure,1
322,1,success,1
89,2,unknown,1
173,1,unknown,1
129,1,unknown,1
136,2,unknown,1
263,2,unknown,1
245,2,unknown,1
162,3,unknown,1
813,4,unknown,1
235,3,unknown,1
259,2,unknown,1
270,2,failure,1
280,6,other,1
293,5,failure,1
295,3,unknown,1
883,1,failure,1
269,1,success,1
983,1,unknown,1
459,1,failure,1
586,1,unknown,1
128,1,unknown,1
157,1,unknown,1
224,1,unknown,1
377,1,unknown,1
571,2,unknown,1
140,3,unknown,1
260,2,success,1
260,2,unknown,1
342,2,unknown,1
275,1,unknown,1
356,1,unknown,1
363,1,unknown,1
218,1,unknown,1
367,1,unknown,1
566,1,success,1
711,1,failure,1
396,1,unknown,1
940,1,success,1
478,2,unknown,1
503,2,success,1
135,2,failure,1
272,1,unknown,1
176,1,unknown,1
247,2,unknown,1
353,2,unknown,1
203,1,unknown,1
264,1,success,1
446,1,unknown,1
175,1,unknown,1
1007,6,unknown,1
409,2,unknown,1
438,2,other,1
257,1,unknown,1
308,2,unknown,1
270,3,unknown,1
227,2,unknown,1
316,4,unknown,1
429,1,unknown,1
371,1,unknown,1
297,1,unknown,1
284,1,unknown,1
682,2,success,1
180,2,unknown,1
376,1,unknown,1
224,1,unknown,1
370,1,failure,1
495,2,unknown,1
876,1,unknown,1
388,1,unknown,1
167,1,failure,1
361,1,failure,1
341,1,failure,1
1006,2,unknown,1
896,2,unknown,1
340,1,other,1
349,1,unknown,1
576,1,unknown,1
315,2,unknown,1
153,1,unknown,1
97,3,unknown,1
253,2,unknown,1
104,2,unknown,1
336,4,unknown,1
169,2,unknown,1
323,2,other,1
125,2,unknown,1
139,5,unknown,1
332,2,failure,1
486,5,unknown,1
576,1,success,1
849,1,unknown,1
218,1,unknown,1
642,1,unknown,1
185,1,unknown,1
600,1,unknown,1
505,1,success,1
249,1,unknown,1
173,1,success,1
120,2,success,1
409,4,unknown,1
1019,2,success,1
475,2,success,1
211,1,unknown,1
389,1,success,1
414,1,unknown,1
277,1,unknown,1
254,1,unknown,1
253,1,success,1
179,2,other,1
385,2,failure,1
150,1,success,1
270,2,unknown,1
355,1,unknown,1
131,2,success,1
1452,1,failure,1
256,1,unknown,1
254,2,unknown,1
550,1,unknown,1
345,2,unknown,1
342,1,unknown,1
206,2,unknown,1
324,1,unknown,1
79,1,failure,1
714,1,unknown,1
255,1,unknown,1
147,2,unknown,1
273,1,failure,1
530,2,unknown,1
456,1,unknown,1
155,1,success,1
262,1,success,1
166,1,other,1
215,1,failure,1
221,1,success,1
130,1,unknown,1
353,2,unknown,1
212,1,unknown,1
217,1,success,1
231,3,unknown,1
167,1,unknown,1
559,1,other,1
252,1,success,1
235,1,failure,1
290,1,unknown,1
294,3,success,1
265,1,success,1
704,2,unknown,1
176,2,failure,1
651,1,unknown,1
167,1,failure,1
408,1,unknown,1
254,1,unknown,1
140,1,unknown,1
229,2,success,1
315,2,unknown,1
149,1,failure,1
349,1,failure,1
1244,1,unknown,1
221,1,success,1
175,2,failure,1
206,1,failure,1
589,2,unknown,1
182,1,success,1
449,1,unknown,1
582,1,unknown,1
1336,2,unknown,1
239,2,failure,1
641,1,unknown,1
178,2,unknown,1
1064,1,unknown,1
147,2,failure,1
398,4,failure,1
307,1,unknown,1
267,1,unknown,1
810,3,failure,1
306,1,failure,1
338,2,success,1
188,3,success,1
255,2,success,1
293,1,success,1
289,2,unknown,1
562,2,unknown,1
489,5,unknown,1
784,3,failure,1
414,1,unknown,1
148,2,unknown,1
315,2,success,1
399,1,failure,1
234,1,unknown,1
496,2,unknown,1
293,2,success,1
227,2,failure,1
204,3,failure,1
738,1,unknown,1
320,2,success,1
393,2,success,1
479,1,unknown,1
284,3,unknown,1
354,3,unknown,1
640,2,success,1
156,2,unknown,1
225,1,unknown,1
209,2,success,1
436,1,success,1
326,3,unknown,1
137,1,success,1
185,1,unknown,1
125,1,unknown,1
94,4,unknown,1
276,2,unknown,1
201,1,unknown,1
391,3,failure,1
190,3,failure,1
498,2,failure,1
880,3,other,1
260,3,other,1
308,1,success,1
348,1,unknown,1
199,1,unknown,1
286,1,unknown,1
220,1,unknown,1
343,2,failure,1
711,1,unknown,1
606,1,success,1
156,1,failure,1
205,1,unknown,1
215,1,failure,1
161,1,failure,1
148,1,failure,1
216,1,unknown,1
193,1,success,1
532,1,failure,1
441,1,unknown,1
574,1,success,1
225,2,unknown,1
335,1,unknown,1
240,2,other,1
164,1,unknown,1
634,1,unknown,1
232,3,unknown,1
145,1,success,1
195,1,other,1
338,1,unknown,1
267,1,unknown,1
474,1,unknown,1
217,1,failure,1
195,1,unknown,1
184,1,unknown,1
273,1,success,1
228,4,other,1
216,3,success,1
374,1,unknown,1
273,1,other,1
276,1,unknown,1
531,2,success,1
116,1,unknown,1
126,1,success,1
343,2,success,1
534,3,unknown,1
744,1,success,1
438,1,success,1
130,2,success,1
467,2,other,1
232,2,unknown,1
511,1,failure,1
192,1,success,1
479,1,unknown,1
412,2,unknown,1
242,6,success,1
291,2,success,1
128,3,unknown,1
314,1,unknown,1
323,1,unknown,1
189,1,unknown,1
186,1,unknown,1
624,1,unknown,1
257,1,failure,1
700,4,failure,1
157,2,other,1
259,3,success,1
212,1,unknown,1
445,3,unknown,1
398,2,failure,1
81,1,success,1
162,2,unknown,1
207,3,other,1
622,1,unknown,1
173,1,other,1
370,1,success,1
261,1,unknown,1
155,2,failure,1
207,8,failure,1
160,3,failure,1
473,2,success,1
186,3,success,1
267,1,failure,1
470,1,failure,1
219,1,failure,1
265,2,success,1
120,1,success,1
212,1,unknown,1
82,1,unknown,1
181,1,failure,1
378,2,success,1
140,2,unknown,1
233,2,unknown,1
